#_RAJ2000,_DEJ2000,DE2000,RA2000,HD,Pol,e_Pol,PA,e_PA,GLON,GLAT,PolRefs
31.16613,65.1035,+65 06 12.6,02 04 39.871,12468.0,0.07,0.032,107.0,12.9,130.5433,3.3196,0000000000000000000100
337.32306,65.1133,+65 06 47.9,22 29 17.534,213405.0,0.75,0.2,6.0,7.6,108.6878,6.2502,0000000000000000010000
336.77213,65.1322,+65 07 55.9,22 27 05.310,213087.0,0.84,0.2,28.0,6.8,108.4992,6.3877,0000000000000000010000
65.16819,65.1404,+65 08 25.4,04 20 40.366,27022.0,0.13,0.12,89.0,24.8,142.7179,10.6598,0000000000000000001000
347.3181,65.2114,+65 12 41.0,23 09 16.344,218723.0,0.66,0.2,172.0,8.6,112.4855,4.4328,0000000000000000010000
13.82845,65.2448,+65 14 41.3,00 55 18.829,0.0,4.15,0.18,99.0,1.2,123.3381,2.3762,0000000000000010000000
11.21415,65.2652,+65 15 54.7,00 44 51.396,0.0,6.82,0.18,94.0,0.8,122.243,2.4023,0000000000000010000000
7.61805,65.2721,+65 16 19.6,00 30 28.332,2619.0,4.61,0.18,99.0,1.1,120.7399,2.4897,0000000000000010000000
328.87912,65.3208,+65 19 14.9,21 55 30.990,208682.0,1.52,0.2,140.0,3.8,105.8869,8.4494,0000000000000000010000
340.76822,65.3362,+65 20 10.3,22 43 04.372,215371.0,0.75,0.2,132.0,7.6,110.0581,5.7246,0000000000000000010000
57.38035,65.526,+65 31 33.6,03 49 31.285,23475.0,1.791,0.336,132.2,5.4,140.0236,8.7504,0000000000000000010100
12.25938,65.5503,+65 33 01.1,00 49 02.251,4613.0,5.07,0.2,96.0,1.1,122.6833,2.6798,0000000000000000010000
20.94606,65.6289,+65 37 44.0,01 23 47.054,0.0,5.35,0.18,103.0,1.0,126.2641,2.9667,0000000000000010000000
49.9969,65.6523,+65 39 08.3,03 19 59.257,20336.0,0.433,0.082,141.8,5.4,137.457,7.061,0000000000000000010100
49.38143,65.6583,+65 39 29.9,03 17 31.542,20104.0,0.29,0.032,138.0,3.2,137.2382,6.9297,0000000000000000000100
257.19675,65.7146,+65 42 52.6,17 08 47.224,155763.0,0.07,0.12,136.0,40.6,96.0097,35.0403,0000000000000000001000
160.48659,65.7164,+65 42 59.0,10 41 56.782,92424.0,0.11,0.12,50.0,28.6,141.5699,46.4493,0000000000000000001000
39.40003,65.7453,+65 44 43.1,02 37 36.008,16024.0,0.31,0.032,104.0,3.0,133.5512,5.0866,0000000000000000000100
16.47074,65.971,+65 58 15.6,01 05 52.976,6343.0,1.66,0.2,98.0,3.4,124.4039,3.1406,0000000000000000010000
329.2962,66.1561,+66 09 22.0,21 57 11.092,208947.0,0.51,0.2,124.0,11.1,106.5489,8.9962,0000000000000000010000
342.42047,66.2007,+66 12 02.5,22 49 40.912,216228.0,0.01,0.12,108.0,80.5,111.0655,6.1752,0000000000000000001000
73.51254,66.3426,+66 20 33.4,04 54 03.010,30614.0,1.66,0.2,141.0,3.4,144.0656,14.0424,0000000000000000010000
303.14624,66.4615,+66 27 41.4,20 12 35.096,192800.0,0.19,0.05,71.7,7.5,99.8521,17.146,0001000000000000000000
7.855,66.5196,+66 31 10.6,00 31 25.201,2729.0,0.51,0.2,92.0,11.1,120.9359,3.7255,0000000000000000010000
33.62127,66.5244,+66 31 27.8,02 14 29.105,13474.0,1.05,0.032,120.0,0.9,131.0808,4.9756,0000000000000000000100
194.98032,66.5973,+66 35 50.3,12 59 55.277,113092.0,0.11,0.12,58.0,28.6,121.6074,50.5091,0000000000000000001000
175.61845,66.7448,+66 44 41.3,11 42 28.429,101673.0,0.14,0.12,76.0,23.2,133.2038,48.9852,0000000000000000001000
356.653,66.7822,+66 46 55.9,23 46 36.725,223128.0,0.8,0.2,110.0,7.1,116.5935,4.7116,0000000000000000010000
321.94232,66.8091,+66 48 32.8,21 27 46.156,204770.0,0.23,0.0,78.7,0.0,104.7604,11.4309,0000000001000000010000
306.44098,67.1413,+67 08 28.7,20 25 45.836,195193.0,0.18,0.05,75.3,7.9,101.1506,16.3715,0001000000000000000000
8.0118,67.1611,+67 09 40.0,00 32 02.832,2789.0,3.18,0.2,114.0,1.8,121.0468,4.3604,0000000000000000010000
56.50339,67.2018,+67 12 06.5,03 46 00.815,23005.0,0.02,0.032,83.0,38.7,138.6808,9.8348,0000000000000000000100
345.88687,67.2091,+67 12 32.8,23 03 32.850,218029.0,0.19,0.03,89.0,4.5,112.7467,6.4958,0000000001000000000000
37.26661,67.4023,+67 24 08.3,02 29 03.988,15089.0,0.02,0.032,109.0,38.7,132.124,6.2897,0000000000000000000100
0.54288,67.4089,+67 24 32.0,00 02 10.291,0.0,5.28,0.18,106.0,1.0,118.2137,4.9896,0000000000000010000000
299.74805,67.472,+67 28 19.2,19 58 59.534,190145.0,0.05,0.05,36.5,26.6,100.1484,18.7917,0001000000000000000000
309.2669,67.5042,+67 30 15.1,20 37 04.062,197053.0,0.11,0.05,92.7,12.8,102.0838,15.6546,0001000000000000000000
8.65586,67.5164,+67 30 59.0,00 34 37.405,3066.0,0.28,0.2,105.0,19.7,121.3203,4.6974,0000000000000000010000
359.38586,67.5542,+67 33 15.1,23 57 32.605,0.0,4.07,0.18,89.0,1.3,117.8069,5.2204,0000000000000010000000
102.73786,67.5719,+67 34 18.8,06 50 57.088,48879.0,0.0,0.2,0.0,90.0,147.8022,24.8834,0000000000000000010000
314.45816,67.7634,+67 45 48.2,20 57 49.961,200149.0,0.15,0.05,128.1,9.5,103.5109,14.2173,0001000000000000000000
41.20696,67.8247,+67 49 28.9,02 44 49.672,16769.0,0.09,0.032,109.0,10.1,133.3408,7.2743,0000000000000000000100
315.40378,68.1632,+68 09 47.5,21 01 36.908,200775.0,0.78,0.2,92.0,7.3,104.0616,14.1925,0000000000000000010000
302.73718,68.2722,+68 16 19.9,20 10 56.924,192575.0,2.52,0.05,137.9,0.6,101.4396,18.1534,0001000000000000000000
355.2963,68.3598,+68 21 35.3,23 41 11.116,222568.0,4.81,0.2,74.0,1.2,116.503,6.3694,0000000000000000010000
302.33575,68.5996,+68 35 58.6,20 09 20.581,192274.0,0.08,0.05,48.5,17.4,101.6709,18.4375,0001000000000000000000
306.83368,68.7673,+68 46 02.3,20 27 20.084,195527.0,0.08,0.05,64.3,17.4,102.6757,17.1015,0001000000000000000000
103.426,68.8882,+68 53 17.5,06 53 42.241,49340.0,0.46,0.2,148.0,12.3,146.4245,25.3755,0000000000000000010000
42.99478,68.8885,+68 53 18.6,02 51 58.748,17463.0,1.853,0.036,129.3,0.6,133.4675,8.5195,0000000000000000011000
290.89246,69.0147,+69 00 52.9,19 23 34.188,183317.0,0.33,0.05,93.3,4.3,100.3766,22.408,0001000000000000000000
314.3035,69.0576,+69 03 27.4,20 57 12.841,200099.0,0.1,0.05,69.7,14.0,104.5232,15.0651,0001000000000000000000
160.76683,69.0762,+69 04 34.3,10 43 04.040,92523.0,0.07,0.12,88.0,40.6,138.2365,44.0419,0000000000000000001000
187.52817,69.2012,+69 12 04.3,12 30 06.761,108907.0,0.14,0.12,67.0,23.2,125.7477,47.8102,0000000000000000001000
174.0109,69.3232,+69 19 23.5,11 36 02.617,100696.0,0.08,0.12,74.0,36.9,132.4509,46.3867,0000000000000000001000
172.8512,69.3311,+69 19 52.0,11 31 24.287,100029.0,0.06,0.12,70.0,45.0,132.9814,46.2042,0000000000000000001000
312.12332,69.6578,+69 39 28.1,20 48 29.599,198792.0,0.06,0.05,50.7,22.6,104.5382,16.04,0001000000000000000000
308.35394,69.6715,+69 40 17.4,20 33 24.948,196541.0,0.12,0.05,65.4,11.8,103.7769,17.1277,0001000000000000000000
17.30446,69.6865,+69 41 11.4,01 09 13.072,6675.0,1.61,0.2,124.0,3.6,124.4849,6.8684,0000000000000000010000
188.371,69.7882,+69 47 17.5,12 33 29.041,109387.0,0.351,0.321,24.2,24.6,125.2151,47.2604,0000000000000000011000
293.85068,69.8054,+69 48 19.4,19 35 24.166,185799.0,0.26,0.05,88.6,5.5,101.5449,21.6771,0001000000000000000000
313.59344,69.9474,+69 56 50.6,20 54 22.424,199660.0,0.21,0.05,107.9,6.8,105.0952,15.8064,0001000000000000000000
337.5014,70.1714,+70 10 17.0,22 30 00.335,213571.0,0.28,0.2,174.0,19.7,111.4151,10.5295,0000000000000000010000
293.57327,70.2597,+70 15 34.9,19 34 17.587,185600.0,0.92,0.05,135.3,1.6,101.9711,21.9195,0001000000000000000000
338.31982,70.3736,+70 22 25.0,22 33 16.758,214019.0,0.07,0.03,67.9,12.1,111.7621,10.5592,0000000001000000000000
317.91824,70.441,+70 26 27.6,21 11 40.376,202432.0,0.09,0.05,67.6,15.5,106.452,14.9826,0001000000000000000000
322.1649,70.5606,+70 33 38.2,21 28 39.576,205021.0,0.0,0.2,0.0,90.0,107.5392,14.0261,0000000000000000010000
17.17026,70.6815,+70 40 53.4,01 08 40.862,6610.0,0.66,0.05,155.6,2.2,124.3704,7.858,0001000000000000000000
305.76038,71.0819,+71 04 54.8,20 23 02.494,194905.0,0.1,0.05,139.8,14.0,104.5632,18.6065,0001000000000000000000
18.6657,71.101,+71 06 03.6,01 14 39.768,7239.0,1.23,0.05,119.0,1.2,124.8297,8.3149,0001000000000000000000
309.72485,71.1689,+71 10 08.0,20 38 53.963,197442.0,2.19,0.05,136.3,0.7,105.353,17.5634,0001000000000000000000
48.24823,71.2072,+71 12 25.9,03 12 59.576,19507.0,0.7,0.05,95.1,2.0,133.9038,11.4166,0001000000000000000000
30.66484,71.2978,+71 17 52.1,02 02 39.563,12160.0,1.97,0.05,130.6,0.7,128.6327,9.2187,0001000000000000000000
315.92905,71.3142,+71 18 51.1,21 03 42.973,201249.0,0.08,0.05,102.7,17.4,106.71,16.0433,0001000000000000000000
50.88792,71.4185,+71 25 06.6,03 23 33.101,20566.0,3.47,0.05,127.4,0.4,134.5117,12.0534,0001000000000000000000
51.36102,71.6847,+71 41 04.9,03 25 26.645,20710.0,0.78,0.05,128.9,1.8,134.4846,12.3577,0001000000000000000000
19.04959,71.7438,+71 44 37.7,01 16 11.903,7389.0,2.07,0.05,119.3,0.7,124.8917,8.9664,0001000000000000000000
6.4635,71.8071,+71 48 25.6,00 25 51.240,2083.0,1.38,0.2,94.0,4.1,120.9137,9.0357,0000000000000000010000
32.02102,71.8411,+71 50 28.0,02 08 05.046,12715.0,0.23,0.05,129.8,6.2,128.8916,9.8619,0001000000000000000000
290.19324,72.1017,+72 06 06.1,19 20 46.381,182951.0,0.11,0.05,0.5,12.8,103.5161,23.5157,0001000000000000000000
36.96238,72.1332,+72 07 59.5,02 27 50.972,14863.0,1.31,0.05,119.2,1.1,130.2563,10.6464,0001000000000000000000
44.53433,72.1538,+72 09 13.7,02 58 08.238,17982.0,1.6,0.05,140.9,0.9,132.3889,11.6495,0001000000000000000000
0.40024,72.2366,+72 14 11.8,00 01 36.059,224891.0,0.27,0.05,89.8,5.3,119.1027,9.7364,0001000000000000000000
295.81198,72.3625,+72 21 45.0,19 43 14.873,187339.0,0.07,0.05,33.6,19.7,104.3655,21.9691,0001000000000000000000
296.72543,72.4645,+72 27 52.2,19 46 54.102,188013.0,0.06,0.05,31.3,22.6,104.5752,21.7484,0001000000000000000000
303.7349,72.6055,+72 36 19.8,20 14 56.375,193533.0,0.33,0.05,141.6,4.3,105.651,19.8966,0001000000000000000000
301.22168,72.7824,+72 46 56.6,20 04 53.202,191634.0,0.06,0.05,37.3,22.6,105.462,20.644,0001000000000000000000
21.03391,72.847,+72 50 49.2,01 24 08.140,8226.0,1.05,0.05,113.0,1.4,125.3734,10.1305,0001000000000000000000
9.44035,72.8948,+72 53 41.3,00 37 45.685,3366.0,0.37,0.2,137.0,15.1,121.9112,10.0502,0000000000000000010000
42.55014,72.9143,+72 54 51.5,02 50 12.034,17179.0,1.73,0.05,129.2,0.8,131.4894,12.0467,0001000000000000000000
310.34113,72.9744,+72 58 27.8,20 41 21.869,197923.0,0.08,0.05,30.4,17.4,107.0436,18.4059,0001000000000000000000
11.76063,73.0882,+73 05 17.5,00 47 02.551,4310.0,0.74,0.05,95.8,1.9,122.6072,10.2193,0001000000000000000000
4.82559,73.1226,+73 07 21.4,00 19 18.142,1467.0,0.82,0.05,102.7,1.7,120.5677,10.3986,0001000000000000000000
288.7538,73.8293,+73 49 45.5,19 15 00.918,181873.0,0.6,0.05,144.6,2.4,105.2277,24.3613,0001000000000000000000
48.7815,73.8682,+73 52 05.5,03 15 07.560,19615.0,0.55,0.05,93.8,2.6,132.5932,13.7554,0001000000000000000000
46.3459,73.9451,+73 56 42.4,03 05 23.017,18639.0,0.06,0.05,116.6,22.6,131.9592,13.4691,0001000000000000000000
19.15102,74.0268,+74 01 36.5,01 16 36.246,7406.0,1.5,0.05,94.4,1.0,124.6939,11.2412,0001000000000000000000
21.36895,74.1152,+74 06 54.7,01 25 28.549,8344.0,0.47,0.05,110.4,3.0,125.2998,11.4003,0001000000000000000000
222.67665,74.1554,+74 09 19.4,14 50 42.396,131873.0,0.1,0.12,58.0,31.0,112.6471,40.5026,0000000000000000001000
48.57165,74.2431,+74 14 35.2,03 14 17.196,19534.0,1.8,0.05,126.6,0.8,132.3358,14.0409,0001000000000000000000
314.91553,74.2863,+74 17 10.7,20 59 39.725,200707.0,0.17,0.05,40.2,8.4,108.956,18.1203,0001000000000000000000
293.7925,74.3774,+74 22 38.6,19 35 10.205,186063.0,0.06,0.05,5.0,22.6,106.2153,23.1837,0001000000000000000000
2.84178,74.4845,+74 29 04.2,00 11 22.027,678.0,0.12,0.05,83.9,11.8,120.207,11.8252,0001000000000000000000
36.73425,74.5833,+74 34 59.9,02 26 56.220,14694.0,1.4,0.05,98.1,1.0,129.2691,12.8989,0001000000000000000000
31.51103,74.5837,+74 35 01.3,02 06 02.646,12441.0,1.23,0.05,95.4,1.2,127.9264,12.44,0001000000000000000000
67.731,74.5956,+74 35 44.2,04 30 55.440,0.0,0.0,0.1,0.0,90.0,136.1118,17.6722,0000000000000000000001
62.8185,74.6003,+74 36 01.1,04 11 16.440,0.0,1.4,0.1,95.0,2.0,135.1872,16.7125,0000000000000000000001
62.667,74.6009,+74 36 03.2,04 10 40.080,0.0,0.8,0.1,122.0,3.6,135.1572,16.6843,0000000000000000000001
330.50577,74.6287,+74 37 43.3,22 02 01.385,0.0,0.47,0.05,8.1,3.0,112.258,15.3868,0001000000000000000000
64.863,74.6416,+74 38 29.8,04 19 27.120,0.0,0.7,0.1,87.0,4.1,135.5477,17.1329,0000000000000000000001
64.686,74.6423,+74 38 32.3,04 18 44.640,0.0,1.1,0.1,94.0,2.6,135.5138,17.099,0000000000000000000001
64.1565,74.6446,+74 38 40.6,04 16 37.560,0.0,1.3,0.1,97.0,2.2,135.4117,16.9983,0000000000000000000001
65.08368,74.6619,+74 39 42.8,04 20 20.083,26660.0,1.0,0.1,104.0,2.9,135.5735,17.1896,0000000000000000000001
62.73761,74.6811,+74 40 52.0,04 10 57.025,25593.0,1.1,0.1,93.0,2.6,135.1115,16.754,0000000000000000000001
326.38535,74.7205,+74 43 13.8,21 45 32.483,0.0,0.69,0.05,129.4,2.1,111.4573,16.1615,0001000000000000000000
54.65151,74.7378,+74 44 16.1,03 38 36.362,21910.0,0.34,0.05,89.1,4.2,133.415,15.3808,0001000000000000000000
63.1845,74.8321,+74 49 55.6,04 12 44.280,0.0,1.5,0.1,103.0,1.9,135.085,16.9437,0000000000000000000001
62.95693,74.8659,+74 51 57.2,04 11 49.664,25691.0,1.1,0.1,93.0,2.6,135.0162,16.9248,0000000000000000000001
62.9355,74.8665,+74 51 59.4,04 11 44.520,0.0,2.5,0.1,101.0,1.1,135.0117,16.9212,0000000000000000000001
358.81525,74.8738,+74 52 25.7,23 55 15.658,224139.0,0.57,0.05,84.2,2.5,119.2144,12.409,0001000000000000000000
63.324,74.9,+74 54 00.0,04 13 17.760,25888.0,0.5,0.1,90.0,5.7,135.0606,17.0171,0000000000000000000001
62.637,74.9345,+74 56 04.2,04 10 32.880,0.0,0.6,0.1,96.0,4.8,134.904,16.9136,0000000000000000000001
63.117,74.9491,+74 56 56.8,04 12 28.080,0.0,0.6,0.1,139.0,4.8,134.9846,17.0128,0000000000000000000001
67.4263,74.9821,+74 58 55.6,04 29 42.313,27682.0,0.5,0.1,135.0,5.7,135.7479,17.8611,0000000000000000000001
307.023,74.9849,+74 59 05.6,20 28 05.520,0.0,1.0,0.1,167.0,2.9,108.3397,20.2448,0000000000000000000001
329.46277,74.9967,+74 59 48.1,21 57 51.066,209258.0,0.59,0.05,47.1,2.4,112.2776,15.8447,0001000000000000000000
304.14,75.0237,+75 01 25.3,20 16 33.600,0.0,0.6,0.1,15.0,4.8,107.9931,20.9175,0000000000000000000001
332.88202,75.0388,+75 02 19.7,22 11 31.682,0.0,0.28,0.05,168.1,5.1,113.0284,15.3348,0001000000000000000000
65.619,75.0551,+75 03 18.4,04 22 28.560,0.0,0.0,0.1,0.0,90.0,135.3673,17.5576,0000000000000000000001
330.1527,75.0729,+75 04 22.4,22 00 36.652,209610.0,0.14,0.05,59.7,10.1,112.4712,15.7913,0001000000000000000000
326.9191,75.097,+75 05 49.2,21 47 40.582,0.0,0.25,0.05,23.8,5.7,111.8273,16.3482,0001000000000000000000
306.687,75.1003,+75 06 01.1,20 26 44.880,0.0,1.0,0.1,170.0,2.9,108.4003,20.3775,0000000000000000000001
306.18115,75.1087,+75 06 31.3,20 24 43.477,195445.0,1.0,0.1,35.0,2.9,108.3399,20.4948,0000000000000000000001
329.16,75.1224,+75 07 20.6,21 56 38.404,209101.0,0.41,0.05,54.8,3.5,112.2985,15.9914,0001000000000000000000
46.07079,75.1495,+75 08 58.2,03 04 16.990,18503.0,0.62,0.05,93.5,2.3,131.2682,14.4723,0001000000000000000000
65.4,75.15,+75 09 00.0,04 21 36.000,26781.0,0.4,0.1,90.0,7.1,135.2539,17.5794,0000000000000000000001
306.7216,75.1576,+75 09 27.4,20 26 53.182,0.0,0.0,0.1,0.0,90.0,108.4582,20.3982,0000000000000000000001
65.8035,75.171,+75 10 15.6,04 23 12.840,0.0,0.9,0.1,70.0,3.2,135.31,17.6703,0000000000000000000001
305.67,75.1964,+75 11 47.0,20 22 40.800,0.0,1.0,0.1,177.0,2.9,108.3539,20.6519,0000000000000000000001
324.3556,75.222,+75 13 19.2,21 37 25.345,206460.0,0.09,0.05,79.5,15.5,111.4149,16.8872,0001000000000000000000
49.98694,75.2375,+75 14 15.0,03 19 56.867,20085.0,0.12,0.05,141.0,11.8,132.0974,15.0773,0001000000000000000000
303.8235,75.239,+75 14 20.4,20 15 17.640,0.0,1.4,0.1,176.0,2.0,108.1584,21.0882,0000000000000000000001
306.0149,75.2537,+75 15 13.3,20 24 03.575,195351.0,0.8,0.1,0.0,3.6,108.453,20.6026,0000000000000000000001
307.0305,75.285,+75 17 06.0,20 28 07.320,0.0,1.0,0.1,172.0,2.9,108.6178,20.3933,0000000000000000000001
62.592,75.4181,+75 25 05.2,04 10 22.080,0.0,0.7,0.1,105.0,4.1,134.536,17.2457,0000000000000000000001
66.1347,75.465,+75 27 54.0,04 24 32.328,27103.0,1.5,0.1,85.0,1.9,135.1377,17.9283,0000000000000000000001
64.3185,75.5775,+75 34 39.0,04 17 16.440,0.0,0.6,0.1,160.0,4.8,134.7297,17.6678,0000000000000000000001
355.30637,75.5826,+75 34 57.4,23 41 13.528,222598.0,0.13,0.05,84.1,10.9,118.5063,13.3176,0001000000000000000000
332.78076,75.6519,+75 39 06.8,22 11 07.382,211135.0,0.11,0.05,69.0,12.8,113.3852,15.8431,0001000000000000000000
64.3245,75.6775,+75 40 39.0,04 17 17.880,0.0,0.4,0.1,150.0,7.1,134.654,17.7371,0000000000000000000001
216.88133,75.6959,+75 41 45.2,14 27 31.522,127700.0,0.12,0.12,81.0,26.6,115.3883,39.9927,0000000000000000001000
65.7885,75.7045,+75 42 16.2,04 23 09.240,0.0,2.7,0.1,115.0,1.1,134.8892,18.0227,0000000000000000000001
158.77328,75.7129,+75 42 46.4,10 35 05.590,91190.0,0.07,0.12,34.0,40.6,133.1241,38.5926,0000000000000000001000
314.0499,75.7197,+75 43 10.9,20 56 11.976,200251.0,0.07,0.05,55.1,19.7,110.0241,19.1597,0001000000000000000000
46.89601,75.8037,+75 48 13.3,03 07 35.044,18787.0,1.24,0.05,148.3,1.2,131.1074,15.1405,0001000000000000000000
64.60811,75.8265,+75 49 35.4,04 18 25.945,0.0,2.1,0.1,98.0,1.4,134.5893,17.8897,0000000000000000000001
62.6205,75.8515,+75 51 05.4,04 10 28.920,0.0,0.4,0.1,140.0,7.1,134.2179,17.5551,0000000000000000000001
65.53935,75.9305,+75 55 49.8,04 22 09.444,26780.0,1.7,0.1,116.0,1.7,134.6691,18.1278,0000000000000000000001
62.8785,75.9337,+75 56 01.3,04 11 30.840,0.0,2.5,0.1,116.0,1.1,134.2025,17.6576,0000000000000000000001
66.261,75.9526,+75 57 09.4,04 25 02.640,0.0,1.1,0.1,102.0,2.6,134.7741,18.2736,0000000000000000000001
30.16032,75.9528,+75 57 10.1,02 00 38.477,11844.0,1.6,0.05,57.2,0.9,127.1919,13.6567,0001000000000000000000
321.102,75.9715,+75 58 17.4,21 24 24.476,204624.0,0.09,0.05,49.4,15.5,111.3851,17.9897,0001000000000000000000
65.4825,75.9893,+75 59 21.5,04 21 55.800,0.0,2.5,0.1,125.0,1.1,134.6134,18.1567,0000000000000000000001
3.51063,76.0269,+76 01 36.8,00 14 02.551,919.0,0.51,0.05,65.4,2.8,120.6218,13.3233,0001000000000000000000
64.38561,76.0367,+76 02 12.1,04 17 32.546,26283.0,0.5,0.1,113.0,5.7,134.3885,17.9929,0000000000000000000001
305.69702,76.0434,+76 02 36.2,20 22 47.284,195191.0,0.39,0.05,17.4,3.7,109.153,21.0517,0001000000000000000000
332.83392,76.0882,+76 05 17.5,22 11 20.141,0.0,0.22,0.05,57.9,6.5,113.6665,16.1858,0001000000000000000000
65.33161,76.1061,+76 06 22.0,04 21 19.588,26684.0,0.0,0.2,0.0,90.0,134.4964,18.2078,0000000000000000010000
36.21124,76.1322,+76 07 55.9,02 24 50.699,14413.0,0.55,0.05,109.7,2.6,128.5582,14.2913,0001000000000000000000
326.79233,76.1876,+76 11 15.4,21 47 10.158,0.0,2.21,0.05,25.5,0.6,112.5644,17.1802,0001000000000000000000
4.61487,76.2765,+76 16 35.4,00 18 27.569,1359.0,0.31,0.05,56.4,4.6,120.9267,13.5334,0001000000000000000000
288.66122,76.3093,+76 18 33.5,19 14 38.692,182126.0,0.52,0.05,159.6,2.8,107.8802,24.9442,0001000000000000000000
322.53253,76.3095,+76 18 34.2,21 30 07.808,205493.0,0.13,0.05,40.6,10.9,111.8907,17.9722,0001000000000000000000
336.4541,76.3138,+76 18 49.7,22 25 48.986,0.0,0.15,0.05,149.2,9.5,114.5373,15.8761,0001000000000000000000
359.34668,76.3144,+76 18 51.8,23 57 23.206,224402.0,0.59,0.05,70.7,2.4,119.6688,13.7863,0001000000000000000000
325.29297,76.3386,+76 20 19.0,21 41 10.316,207029.0,0.12,0.05,69.1,11.8,112.3985,17.533,0001000000000000000000
334.6886,76.3459,+76 20 45.2,22 18 45.266,0.0,0.63,0.05,49.6,2.3,114.1966,16.1367,0001000000000000000000
336.58945,76.4035,+76 24 12.6,22 26 21.466,0.0,0.88,0.05,38.3,1.6,114.6162,15.9337,0001000000000000000000
331.717,76.4366,+76 26 11.8,22 06 52.081,0.0,0.11,0.05,164.9,12.8,113.6653,16.6237,0001000000000000000000
333.1206,76.4618,+76 27 42.5,22 12 28.948,211374.0,0.28,0.05,47.1,5.1,113.955,16.4457,0001000000000000000000
326.62173,76.4729,+76 28 22.4,21 46 29.215,207767.0,0.12,0.05,77.3,11.8,112.7341,17.4185,0001000000000000000000
299.9029,76.4815,+76 28 53.4,19 59 36.694,190960.0,0.06,0.05,30.0,22.6,108.9348,22.4808,0001000000000000000000
334.585,76.488,+76 29 16.8,22 18 20.398,212150.0,0.36,0.05,57.5,4.0,114.2607,16.2671,0001000000000000000000
290.39807,76.5595,+76 33 34.2,19 21 35.536,183556.0,0.82,0.05,161.1,1.7,108.251,24.6047,0001000000000000000000
331.33673,76.5856,+76 35 08.2,22 05 20.818,210333.0,0.12,0.05,90.5,11.8,113.6877,16.7958,0001000000000000000000
336.24344,76.6755,+76 40 31.8,22 24 58.424,0.0,0.53,0.05,37.9,2.7,114.7019,16.2051,0001000000000000000000
38.62714,76.7182,+76 43 05.5,02 34 30.515,15417.0,0.76,0.05,143.9,1.9,128.8681,15.0495,0001000000000000000000
289.7186,76.7925,+76 47 33.0,19 18 52.463,183051.0,0.08,0.05,7.4,17.4,108.4596,24.8117,0001000000000000000000
19.79568,76.7965,+76 47 47.4,01 19 10.963,7623.0,0.16,0.05,110.0,8.9,124.5611,14.0127,0001000000000000000000
9.9978,76.8711,+76 52 16.0,00 39 59.472,3553.0,0.14,0.05,93.2,10.1,122.2623,14.0143,0001000000000000000000
330.23254,77.3162,+77 18 58.3,22 00 55.807,209743.0,0.52,0.05,2.4,2.8,113.961,17.5221,0001000000000000000000
333.01712,77.3502,+77 21 00.7,22 12 04.108,0.0,0.18,0.05,41.9,7.9,114.4875,17.1737,0001000000000000000000
301.5984,77.5378,+77 32 16.1,20 06 23.616,192419.0,0.25,0.05,167.2,5.7,110.1478,22.5532,0001000000000000000000
354.83743,77.6319,+77 37 54.8,23 39 20.981,222404.0,0.13,0.12,130.0,24.8,118.9922,15.3151,0000000000000000001000
285.4546,77.6757,+77 40 32.5,19 01 49.105,179215.0,0.15,0.05,179.0,9.5,109.2199,25.9046,0001000000000000000000
302.22214,77.7113,+77 42 40.7,20 08 53.315,192907.0,0.05,0.12,170.0,50.2,110.3786,22.5031,0000000000000000001000
34.57513,77.7426,+77 44 33.4,02 18 18.032,13589.0,0.41,0.05,38.3,3.5,127.6115,15.6673,0001000000000000000000
327.6724,77.7685,+77 46 06.6,21 50 41.377,208391.0,1.53,0.05,25.1,0.9,113.8275,18.2244,0001000000000000000000
358.92282,77.9196,+77 55 10.6,23 55 41.477,224203.0,0.09,0.05,105.2,15.5,119.9354,15.3734,0001000000000000000000
303.93015,78.0229,+78 01 22.4,20 15 43.240,194191.0,0.07,0.05,61.3,19.7,110.8497,22.3125,0001000000000000000000
329.86475,78.1566,+78 09 23.8,21 59 27.539,209609.0,0.09,0.05,48.0,15.5,114.4588,18.2207,0001000000000000000000
326.4722,78.2329,+78 13 58.4,21 45 53.330,207803.0,0.08,0.05,86.9,17.4,113.9621,18.7359,0001000000000000000000
57.67881,78.3289,+78 19 44.0,03 50 42.914,23036.0,0.63,0.05,141.3,2.3,131.5845,18.5934,0001000000000000000000
12.19415,78.4672,+78 28 01.9,00 48 46.595,4429.0,0.12,0.05,95.1,11.8,122.7939,15.5963,0001000000000000000000
318.89856,78.5981,+78 35 53.2,21 15 35.654,203516.0,0.1,0.05,61.9,14.0,113.132,20.0886,0001000000000000000000
297.76636,78.6242,+78 37 27.1,19 51 03.928,189589.0,1.07,0.05,161.3,1.3,110.9179,23.695,0001000000000000000000
323.80334,78.6244,+78 37 27.8,21 35 12.804,206362.0,1.03,0.05,111.4,1.4,113.8445,19.3897,0001000000000000000000
249.47005,78.9185,+78 55 06.6,16 37 52.810,151623.0,0.079,0.019,165.0,6.9,111.9262,32.794,0000100000000000000000
317.86554,78.9754,+78 58 31.4,21 11 27.733,202900.0,0.4,0.05,70.9,3.6,113.3065,20.4833,0001000000000000000000
139.30002,79.281,+79 16 51.6,09 17 12.005,78584.0,0.18,0.2,148.0,29.1,133.2227,33.117,0000000000000000010000
